[02:05:09 | 13-02-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x1c2c49ae998396441501f8f30dc0126a153ab6fb0e0c9b30ae6b03ba3fe7cd81
[09:37:20 | 04-04-2025] Bridge Task successful for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db
Error:
[09:25:13 | 05-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x37624b9b87aab07b188514560a212ce0912bf3d582b92dae60658aaaf4ef8142
[09:28:16 | 05-04-2025] Transfer Task failed for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db: Request failed with status code 400
[09:28:19 | 05-04-2025] Bridge Task successful for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db
Error:
[09:39:15 | 06-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x6dbd504f75256ac9b2176d532689d92879056164d595214318187e546636f4d6
[09:42:18 | 06-04-2025] Transfer Task failed for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db: Request failed with status code 400
[09:42:21 | 06-04-2025] Bridge Task successful for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db
Error:
[09:39:16 | 07-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd265adac0991792b0099368ea1c3f1fab4079aceee87c3b50d33eaa409d6773d
[09:42:20 | 07-04-2025] Transfer Task failed for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db: Request failed with status code 400
[09:42:23 | 07-04-2025] Bridge Task successful for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db
Error:
[09:35:03 | 08-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x47e1eb7baee1a6bb873505b4508891810ba5a6ca99dbbf1ca27e1bb939a5a712
[09:38:06 | 08-04-2025] Transfer Task failed for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db: Request failed with status code 400
[09:38:09 | 08-04-2025] Bridge Task successful for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db
Error:
[09:36:49 | 09-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x2f847508779864db8962579fab687d75925503c8e3d81cbb9f079cd65fefc826
[09:39:52 | 09-04-2025] Transfer Task failed for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db: Request failed with status code 400
[09:39:56 | 09-04-2025] Bridge Task successful for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db
Error:
[09:35:26 | 10-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x828585db373f86e5001125183ed42f3a37bf9d9813ddaf4b5e53d160e949ab04
[09:38:29 | 10-04-2025] Transfer Task failed for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db: Request failed with status code 400
[09:38:32 | 10-04-2025] Bridge Task successful for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db
Error:
[09:36:26 | 11-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x474d959bca4a42897591eb13314a58c76208416956710e755367af2965723540
[09:39:29 | 11-04-2025] Transfer Task failed for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db: Request failed with status code 400
[09:39:32 | 11-04-2025] Bridge Task successful for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db
Error:
[09:26:01 | 12-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x7d85a6dbb23dad62a89dc0a6c5f75ac87302239d5047fcf1b19ee29b80f01bf1
[09:29:04 | 12-04-2025] Transfer Task failed for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db: Request failed with status code 400
[09:29:07 | 12-04-2025] Bridge Task successful for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db
Error:
[10:45:04 | 13-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x20fc3ac3d7da309d95a3a0c0729492f3debeb6df13978ec65133aaaddfe5e824
[10:48:07 | 13-04-2025] Transfer Task failed for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db: Request failed with status code 400
[10:48:10 | 13-04-2025] Bridge Task successful for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db
Error:
[09:41:00 | 14-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xe65e9a93fb9531fc3473e7dd0eeb8134c99168e0f0cd426ab7cecd44cccc2434
[09:44:03 | 14-04-2025] Transfer Task failed for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db: Request failed with status code 400
[09:44:06 | 14-04-2025] Bridge Task successful for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db
Error:
[09:39:28 | 15-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xb79e776e47f5edfcca2bd84f4c40ddaacfb81a2427ce3ef7c8f39690121ebeb5
[09:42:31 | 15-04-2025] Transfer Task failed for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db: Request failed with status code 400
[09:42:34 | 15-04-2025] Bridge Task successful for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db
Error:
[09:39:14 | 16-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x796127b4d3dc3cd2c1f5a4999963199a04108dc8b1d90a60bd926ff16168c382
[09:42:17 | 16-04-2025] Transfer Task failed for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db: Request failed with status code 400
[09:42:20 | 16-04-2025] Bridge Task successful for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db
Error:
[09:37:51 | 17-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x7e93598c97b84bf9b394c489803104619cc3d0c6cc7fe02ef105e3ca47b68da8
[09:40:55 | 17-04-2025] Transfer Task failed for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db: Request failed with status code 400
[09:40:58 | 17-04-2025] Bridge Task successful for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db
Error:
[09:34:25 | 18-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xa008fa5589a1978901d794bbbbce55b22748888033889792c0abffdeb04f6ecd
[09:37:28 | 18-04-2025] Transfer Task failed for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db: Request failed with status code 400
[09:37:31 | 18-04-2025] Bridge Task failed for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db: Request failed with status code 400
Error:
[09:24:41 | 19-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xe1ceca4e4f87a02e1d3352a57596f9a186da7d1cd39556a70181592b9ee7a73f
[09:27:44 | 19-04-2025] Transfer Task failed for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db: Request failed with status code 400
[09:27:47 | 19-04-2025] Bridge Task failed for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db: Request failed with status code 400
Error:
[09:42:28 | 20-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x5cd8531b4f2b8eedd2fc40443809b1c7d8ef8a418319cda2385263b6254c7083
[09:45:31 | 20-04-2025] Transfer Task failed for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db: Request failed with status code 400
[09:45:34 | 20-04-2025] Bridge Task successful for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db
Error:
[09:43:50 | 21-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x443f034c174a9535af4aea68367c81f24e323436773ab059dd118000da39886c
[09:46:53 | 21-04-2025] Transfer Task failed for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db: Request failed with status code 400
[09:46:56 | 21-04-2025] Bridge Task successful for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db
Error:
[09:37:50 | 22-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd5fecc0b728a270ea5cbc32952dd5a00aaa129254f5d2de1bf9b488d79804c37
[09:40:53 | 22-04-2025] Transfer Task failed for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db: Request failed with status code 400
[09:40:56 | 22-04-2025] Bridge Task successful for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db
Error:
[09:38:40 | 23-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x47a4679b07758eeb9e794e7c232c79a912332b1408f79062dbd95a6ae0398581
[09:41:43 | 23-04-2025] Transfer Task failed for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db: Request failed with status code 400
[09:41:46 | 23-04-2025] Bridge Task successful for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db
Error:
[09:40:00 | 24-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x6533decb70bed3a232fd2ea066735ea45086037fc1e19b9a7a647f6c2ae2e8ce
[09:43:04 | 24-04-2025] Transfer Task failed for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db: Request failed with status code 400
[09:43:07 | 24-04-2025] Bridge Task successful for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db
Error:
[09:40:15 | 25-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xfc8e339268929299ae5be334efbfc5bb803cffa34b1f9bc5f6f762bef122a7b9
[09:43:19 | 25-04-2025] Transfer Task failed for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db: Request failed with status code 400
[09:43:22 | 25-04-2025] Bridge Task successful for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db
Error:
[09:27:03 | 26-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xe20604a650f7742adee02027281877f3423fffeea3aabcbab0c0b5995e2da60b
[09:30:06 | 26-04-2025] Transfer Task failed for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db: Request failed with status code 400
[09:30:09 | 26-04-2025] Bridge Task successful for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db
Error:
[09:43:01 | 27-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x6b15dc4a56a71afa8b7d4c1b6a08c6a300ded39d6b2b4eb0ba64f8aaf6cee683
[09:46:05 | 27-04-2025] Transfer Task failed for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db: Request failed with status code 400
[09:46:08 | 27-04-2025] Bridge Task successful for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db
Error:
[09:44:01 | 28-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x50b6cef06acdbacd02ed223519ca252c825b1e402fa848852fdf9aef3bf3b967
[09:47:04 | 28-04-2025] Transfer Task failed for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db: Request failed with status code 400
[09:47:07 | 28-04-2025] Bridge Task successful for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db
Error:
[09:40:17 | 29-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xdb809eaed6005dd4a1d63e972793aa4df7a26fccefa05124c1f72a78a099788c
[09:43:20 | 29-04-2025] Transfer Task failed for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db: Request failed with status code 400
[09:43:23 | 29-04-2025] Bridge Task successful for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db
Error:
[09:40:37 | 30-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xa9f5e9118979fe3cfcd01f854fb78e51034606a4ee202daa3fa7747655668464
[09:43:40 | 30-04-2025] Transfer Task failed for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db: Request failed with status code 400
[09:43:43 | 30-04-2025] Bridge Task successful for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db
Error:
[09:49:49 | 01-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xa821d0c93bfce09e5e14c43ee743eb684e1e42041c2af62c3e725579d9e81484
[09:52:52 | 01-05-2025] Transfer Task failed for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db: Request failed with status code 400
[09:52:55 | 01-05-2025] Bridge Task failed for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db: Request failed with status code 400
Error:
[09:41:00 | 02-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x01dc8c0f7353e8c366d46aa2abc694d6d61e42d3d6f60e4a11030f28cea0e9ac
[09:44:04 | 02-05-2025] Transfer Task failed for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db: Request failed with status code 400
[09:44:07 | 02-05-2025] Bridge Task failed for 0x159617aeAB93CB9EBfFCFD3FbDAaB5115414E5db: Request failed with status code 400
